generation,bestCost,elapsedTime,feasability
1,0.6000000000000001,0.001547215999380569,3006
2,0.6000000000000001,0.0031478769997193012,2657
3,0.6000000000000001,0.0046663850007462315,2698
4,0.0,0.006224790999112884,2588
5,0.4,0.007733250000455882,2693
6,0.2,0.0092328329992597,2795
7,1.0,0.010744040000645327,2875
8,0.8,0.01226817899987509,2740
9,0.4,0.01375048699992476,2703
10,1.4000000000000001,0.015270346999386675,2786
11,1.2000000000000002,0.016795522000393248,2839
12,1.0,0.01830566100034048,2650
13,1.2000000000000002,0.01981840999906126,2959
14,0.4,0.021331719999579946,2600
15,0.6000000000000001,0.022853524000311154,2779
16,0.8,0.024335091999091674,2778
17,0.8,0.02587165700060723,2786
18,0.8,0.02738934999979392,2864
19,0.6000000000000001,0.028870537000329932,2718
20,1.0,0.030374768999536172,2763
21,0.6000000000000001,0.0318909090001398,2530
22,0.4,0.03338879100010672,2736
23,1.2000000000000002,0.034955099999933736,2721
24,1.0,0.03645796999990125,2814
25,1.2000000000000002,0.0379868220006756,3090
26,0.8,0.03945853100049135,2711
27,0.4,0.040957174000141094,2921
28,0.6000000000000001,0.042467703999136575,2556
29,1.0,0.04396894700039411,2541
30,1.2000000000000002,0.04548944099951768,2880
31,0.8,0.04703906500071753,2705
32,1.2000000000000002,0.04854284300017753,2619
33,1.0,0.05007285700048669,2643
34,0.8,0.05160224700011895,2732
35,0.6000000000000001,0.05311210000036226,2755
36,1.6,0.05460889399910229,2767
37,1.2000000000000002,0.0561051269996824,2740
38,0.6000000000000001,0.057608250999692245,2934
39,1.0,0.05910560499978601,2801
40,0.4,0.06057906800015189,3047
41,0.4,0.062095810999380774,2765
42,0.2,0.06358538799941016,2735
43,0.8,0.065125060000355,2683
44,0.8,0.06660693400044693,2641
45,0.8,0.06812145699950634,2602
46,0.4,0.06961133999902813,2683
47,0.2,0.07109794799907831,2728
48,1.0,0.07264406399917789,3054
49,1.2000000000000002,0.07415530199978093,2820
50,0.8,0.07565767400046752,2791
51,1.2000000000000002,0.07715844099948299,2770
52,0.8,0.07867119000002276,2620
53,0.4,0.08016910399965127,2769
54,0.8,0.08170578600038425,2685
55,0.4,0.08321190999959072,2676
56,1.0,0.08473807799964561,2771
57,1.2000000000000002,0.08626568299951032,2915
58,0.6000000000000001,0.08778324999912002,2723
59,1.2000000000000002,0.08928835900042031,3032
60,0.6000000000000001,0.09078077699996356,2814
61,0.4,0.09225714599961066,2497
62,1.2000000000000002,0.09374625800046488,2607
63,1.0,0.09528293900075369,2914
64,1.0,0.09684492700034752,2527
65,0.8,0.09833119699942472,2747
66,0.6000000000000001,0.09985588599920447,2573
67,0.6000000000000001,0.10140001699983259,2877
68,0.6000000000000001,0.10287529800007178,2620
69,0.8,0.10437366599944653,2738
70,1.2000000000000002,0.1058912650005368,2711
71,0.8,0.10738518399921304,2759
72,1.0,0.10885637499995937,2690
73,1.0,0.11038061999897764,2694
74,0.6000000000000001,0.11187586000050942,2729
75,0.4,0.11338755100041453,2635
76,1.2000000000000002,0.11491050699987682,2968
77,0.8,0.1164245239997399,2604
78,0.6000000000000001,0.1179404220001743,2734
79,0.6000000000000001,0.11947414499991282,2802
80,1.2000000000000002,0.1210074459995667,2953
81,0.6000000000000001,0.12250586700065469,2600
82,0.4,0.12400416099990252,2694
83,1.0,0.12552076599968132,2810
84,1.4000000000000001,0.12701555199964787,2802
85,1.0,0.12859523800034367,2735
86,0.6000000000000001,0.13009692400009953,2840
87,0.6000000000000001,0.13162054500025988,2912
88,0.8,0.1351318920005724,3015
89,0.8,0.13671405099921685,2704
90,0.2,0.13835951299915905,2553
91,1.2000000000000002,0.13998182400064252,2431
92,0.8,0.14168788399911136,2972
93,1.4000000000000001,0.14331410500017228,2883
94,0.8,0.14502464500037604,2649
95,1.0,0.1466785600005096,2825
96,1.2000000000000002,0.1482962320005754,2716
97,0.8,0.15006484299919975,2819
98,1.0,0.15178343399929872,2812
99,0.4,0.15345352599979378,2676
100,0.8,0.15518129900010535,2801
101,1.0,0.15691830799914896,2820
102,0.8,0.15855807499974617,2773
103,0.8,0.1601983279997512,2851
104,0.8,0.16185278199918685,2979
105,0.8,0.16347017999942182,2873
106,1.2000000000000002,0.16511984699900495,2892
107,1.2000000000000002,0.16674608799985435,2505
108,0.4,0.16832766600055038,2853
109,1.0,0.16996249700059707,2710
110,0.8,0.17159283799992409,2910
111,1.0,0.17319929899895214,2691
112,1.0,0.17483101399920997,2524
113,0.4,0.1764696610007377,2863
114,0.8,0.17809011200006353,2441
115,1.2000000000000002,0.17970849300036207,2779
116,0.8,0.18131419400015147,2881
117,1.0,0.18282449199978146,2816
118,0.6000000000000001,0.18432800600021437,2608
119,1.0,0.18582966000030865,2704
120,0.6000000000000001,0.18730142200001865,2552
121,0.4,0.18879331199968874,2637
122,0.6000000000000001,0.19031505199927778,2615
123,1.0,0.19179125200025737,2737
124,0.6000000000000001,0.19331392200001574,2698
125,0.4,0.19484337599897117,2795
126,0.8,0.19635667399961676,2668
127,0.8,0.19781897800021397,2692
128,0.2,0.19935831200018583,2679
129,0.6000000000000001,0.2008679110003868,2948
130,0.8,0.20233965199986415,2800
131,1.6,0.20385865500065847,2932
132,0.4,0.20539996499974222,2718
133,0.4,0.20689570200011076,2644
134,1.4000000000000001,0.20842512499984878,2637
135,0.6000000000000001,0.20994396000060078,2752
136,0.8,0.21146099900033732,2702
137,1.2000000000000002,0.21294010500059812,2740
138,1.4000000000000001,0.21444542599965644,2857
139,0.4,0.2159927480006445,2693
140,0.6000000000000001,0.21749796199947014,2638
141,1.0,0.21896830799960298,2716
142,1.0,0.22049889200025063,2598
143,1.2000000000000002,0.22200905200043053,2804
144,1.0,0.22352827800023078,2615
145,0.0,0.22503507699912007,2833
146,0.0,0.22646598000028462,0
147,0.0,0.22785167899928638,0
148,0.0,0.22926788400036457,0
149,0.0,0.23069877499983704,0
150,0.0,0.23212811399935163,0
151,0.0,0.2335268309998355,0
152,0.0,0.23497564299941587,0
153,0.0,0.23639183699924615,0
154,0.0,0.2377867069990316,0
155,0.0,0.2392249839995202,0
156,0.0,0.24066798400053813,0
157,0.0,0.24206176699954085,0
158,0.0,0.24348581099911826,0
159,0.0,0.2449448190000112,0
160,0.0,0.24634485699971265,0
161,0.0,0.24776285799998732,0
162,0.0,0.24919713099916407,0
163,0.0,0.25059789800070575,0
164,0.0,0.25202368600002956,0
165,0.0,0.25344869199943787,0
166,0.0,0.2548564759999863,0
167,0.0,0.25630017399998906,0
168,0.0,0.2577221899991855,0
169,0.0,0.2591225870000926,0
170,0.0,0.26054147600007127,0
171,0.0,0.2619443669991597,0
172,0.0,0.26335262499924283,0
173,0.0,0.26476362100038386,0
174,0.0,0.26622314599990204,0
175,0.0,0.2676413160006632,0
176,0.0,0.26906123899971135,0
177,0.0,0.2704663479998999,0
178,0.0,0.27193998000075226,0
179,0.0,0.2733535000006668,0
180,0.0,0.2747749770005612,0
181,0.0,0.27622447599969746,0
182,0.0,0.27764078600012,0
183,0.0,0.279038139999102,0
184,0.0,0.28046921200075303,0
185,0.0,0.28190565099976084,0
186,0.0,0.2833044309991237,0
187,0.0,0.2847163879996515,0
188,0.0,0.28613690299971495,0
189,0.0,0.28758924400062824,0
190,0.0,0.2889880450002238,0
191,0.0,0.29041639999923063,0
192,0.0,0.29182819800007564,0
193,0.0,0.29321197399985977,0
194,0.0,0.29464397499941697,0
195,0.0,0.2960714540004119,0
196,0.0,0.29747634200066386,0
197,0.0,0.29891157599922735,0
198,0.0,0.3003412529997149,0
199,0.0,0.3017351090002194,0
200,0.0,0.30317348199969274,0
201,0.0,0.3046066989991232,0
202,0.0,0.3060017379993951,0
203,0.0,0.3074105140003667,0
204,0.0,0.3088369569995848,0
205,0.0,0.3102245150003,0
206,0.0,0.31163956799900916,0
207,0.0,0.31306615799985593,0
208,0.0,0.3144632999992609,0
209,0.0,0.3158895960004884,0
210,0.0,0.3173252529995807,0
211,0.0,0.3187570739992225,0
212,0.0,0.32017952400019567,0
213,0.0,0.32160739400023886,0
214,0.0,0.3234539959994436,0
215,0.0,0.325048032000268,0
216,0.0,0.3264498659991659,0
217,0.0,0.327883355999802,0
218,0.0,0.3292782789994817,0
219,0.0,0.3307053669996094,0
220,0.0,0.3321631599992543,0
221,0.0,0.33358347399916966,0
222,0.0,0.3350460639994708,0
223,0.0,0.33647657499932393,0
224,0.0,0.33791268700042565,0
225,0.0,0.33931694099919696,0
226,0.0,0.34074078499907046,0
227,0.0,0.3421785339996859,0
228,0.0,0.3435955629993259,0
229,0.0,0.34504771399952006,0
230,0.0,0.3464577049999207,0
231,0.0,0.34819776699987415,0
232,0.0,0.34961890500017034,0
233,0.0,0.3510709179990954,0
234,0.0,0.3524805180004478,0
235,0.0,0.353916988000492,0
236,0.0,0.35535485400032485,0
237,0.0,0.3567552189997514,0
238,0.0,0.3581864379993931,0
239,0.0,0.3596058549992449,0
240,0.0,0.3609924949996639,0
241,0.0,0.36244032499962486,0
242,0.0,0.3638758229990344,0
243,0.0,0.3653052360004949,0
244,0.0,0.36672522200024105,0
245,0.0,0.36817151899958844,0
246,0.0,0.3695842149991222,0
247,0.0,0.3709853729997121,0
248,0.0,0.3724066060003679,0
249,0.0,0.3738517090005189,0
250,0.0,0.3752618269991217,0
251,0.0,0.3766828810003062,0
252,0.0,0.37811872900056187,0
253,0.0,0.3795270400005393,0
254,0.0,0.38094819000070856,0
255,0.0,0.38243554799919366,0
256,0.0,0.3838501569989603,0
257,0.0,0.38529650700002094,0
258,0.0,0.3867294060000859,0
259,0.0,0.38814690899926063,0
260,0.0,0.3895617289999791,0
261,0.0,0.3909789789995557,0
262,0.0,0.39239751800050726,0
263,0.0,0.3938150529993436,0
264,0.0,0.39523808299964003,0
265,0.0,0.39664589799940586,0
266,0.0,0.39809011299985286,0
267,0.0,0.39951765399928263,0
268,0.0,0.4009490309999819,0
269,0.0,0.40235557800042443,0
270,0.0,0.40378092199898674,0
271,0.0,0.40519302599932416,0
272,0.0,0.40661205200012773,0
273,0.0,0.40802708299997903,0
274,0.0,0.4094420830006129,0
275,0.0,0.4108639410005708,0
276,0.0,0.41229377600029693,0
277,0.0,0.4137380239990307,0
278,0.0,0.4151761319990328,0
279,0.0,0.4165912690004916,0
280,0.0,0.41800447199966584,0
281,0.0,0.41944015999979456,0
282,0.0,0.42086311599996407,0
283,0.0,0.42227217700019537,0
284,0.0,0.42369320999932825,0
285,0.0,0.425120687999879,0
286,0.0,0.4265319480000471,0
287,0.0,0.4279471059999196,0
288,0.0,0.429408333999163,0
289,0.0,0.4308185259997117,0
290,0.0,0.43224116599958506,0
291,0.0,0.4336733780000941,0
292,0.0,0.43512444099906133,0
293,0.0,0.43653241399988474,0
294,0.0,0.43798068599971884,0
295,0.0,0.4393893559990829,0
296,0.0,0.44079583900020225,0
297,0.0,0.4422042659989529,0
298,0.0,0.4436171840006864,0
299,0.0,0.44504735699956655,0
300,0.0,0.44648148200030846,0
301,0.0,0.44788709900058166,0
302,0.0,0.44928950400026224,0
303,0.0,0.4507179020001786,0
304,0.0,0.4521282109999447,0
305,0.0,0.45353538100061996,0
306,0.0,0.4549675409998599,0
307,0.0,0.45639479700002994,0
308,0.0,0.4577897729996039,0
309,0.0,0.4592115029990964,0
310,0.0,0.46065526399979717,0
311,0.0,0.4620786319992476,0
312,0.0,0.46349437100070645,0
313,0.0,0.4649173380003049,0
314,0.0,0.4663151040003868,0
315,0.0,0.4677259719992435,0
316,0.0,0.46913731699896744,0
317,0.0,0.47052917600012734,0
318,0.0,0.4719433629998093,0
319,0.0,0.4733476059991517,0
320,0.0,0.47477785299997777,0
321,0.0,0.476222945999325,0
322,0.0,0.4776522409993049,0
323,0.0,0.4790559979992395,0
324,0.0,0.4804660949994286,0
325,0.0,0.4818963199995778,0
326,0.0,0.48331071699976746,0
327,0.0,0.48473072500019043,0
328,0.0,0.48617563799962227,0
329,0.0,0.4875572170003579,0
330,0.0,0.48898103999999876,0
331,0.0,0.4904072610006551,0
332,0.0,0.4918226629997662,0
333,0.0,0.49326380399907066,0
334,0.0,0.49469536099968536,0
335,0.0,0.4961134889999812,0
336,0.0,0.4975201630004449,0
337,0.0,0.49895458399987547,0
338,0.0,0.5003673009996419,0
339,0.0,0.5017640320002101,0
340,0.0,0.5031892599999992,0
341,0.0,0.5046226880003815,0
342,0.0,0.5060336829992593,0
343,0.0,0.507453161999365,0
344,0.0,0.5089021849998971,0
345,0.0,0.5103041669990489,0
346,0.0,0.5117198110001482,0
347,0.0,0.5131243920004636,0
348,0.0,0.5145524189993012,0
349,0.0,0.5159803000005923,0
350,0.0,0.5173943489990052,0
351,0.0,0.5187959720005892,0
352,0.0,0.5202376309989631,0
353,0.0,0.5216561390006973,0
354,0.0,0.5230516230003559,0
355,0.0,0.5245073450005293,0
356,0.0,0.5259473759997491,0
357,0.0,0.5273464519996196,0
358,0.0,0.5287652339993656,0
359,0.0,0.5301976470000227,0
360,0.0,0.5315961420001258,0
361,0.0,0.5330110880004213,0
362,0.0,0.5344342450007389,0
363,0.0,0.5358357299992349,0
364,0.0,0.5372455950000585,0
365,0.0,0.538658798999677,0
366,0.0,0.5401118800000404,0
367,0.0,0.541534022999258,0
368,0.0,0.5429363109997212,0
369,0.0,0.5443592259998695,0
370,0.0,0.5457751020003343,0
371,0.0,0.5471971179995307,0
372,0.0,0.548606517000735,0
373,0.0,0.550035611999192,0
374,0.0,0.5514373400001205,0
375,0.0,0.5528568610006914,0
376,0.0,0.554279003999909,0
377,0.0,0.5556926930003101,0
378,0.0,0.5571156919995701,0
379,0.0,0.5585348130007333,0
380,0.0,0.5599485130005633,0
381,0.0,0.56136705300014,0
382,0.0,0.5628040310002689,0
383,0.0,0.5646981289992254,0
384,0.0,0.56634925400067,0
385,0.0,0.5677655109993793,0
386,0.0,0.5691920270000992,0
387,0.0,0.5706082420001621,0
388,0.0,0.5720366389996343,0
389,0.0,0.5734646879991487,0
390,0.0,0.5749110800006747,0
391,0.0,0.5763220440003352,0
392,0.0,0.5777410800001235,0
393,0.0,0.5791614160007157,0
394,0.0,0.5805595729998458,0
395,0.0,0.5819848440005444,0
396,0.0,0.5834232800007157,0
397,0.0,0.5848384599994461,0
398,0.0,0.5862520859991491,0
399,0.0,0.5876951079990249,0
400,0.0,0.5890946809995512,0
401,0.0,0.5905413589989621,0
402,0.0,0.5919586309992155,0
403,0.0,0.593357993000609,0
404,0.0,0.5947862640005042,0
405,0.0,0.5962168799997016,0
406,0.0,0.597651923999365,0
407,0.0,0.5990764220005076,0
408,0.0,0.6005526640001335,0
409,0.0,0.6019922199993744,0
410,0.0,0.6034470009999495,0
411,0.0,0.6048904660001426,0
412,0.0,0.6063089109993598,0
413,0.0,0.6077180569991469,0
414,0.0,0.6091674079998484,0
415,0.0,0.6106007519993,0
416,0.0,0.6120112930002506,0
417,0.0,0.6134474779992161,0
418,0.0,0.614946861000135,0
419,0.0,0.6163762090000091,0
420,0.0,0.6177890109993314,0
421,0.0,0.6192425560002448,0
422,0.0,0.6206848380006704,0
423,0.0,0.6221131820002483,0
424,0.0,0.6235098910001398,0
425,0.0,0.6249700089992984,0
426,0.0,0.6264080750006542,0
427,0.0,0.6278244280001672,0
428,0.0,0.6292330140004196,0
429,0.0,0.6306790889993863,0
430,0.0,0.6321024160006345,0
431,0.0,0.6335123759999988,0
432,0.0,0.6349692080002569,0
433,0.0,0.6364063750006608,0
434,0.0,0.6378143580004689,0
435,0.0,0.6392432630000258,0
436,0.0,0.6406884400003037,0
437,0.0,0.6420959160004713,0
438,0.0,0.6435296389990981,0
439,0.0,0.64501632000065,0
440,0.0,0.6464325140004803,0
441,0.0,0.6478639979995933,0
442,0.0,0.6492754579994653,0
443,0.0,0.6507134080002288,0
444,0.0,0.6521595680005703,0
445,0.0,0.6535791120004433,0
446,0.0,0.6549953579997236,0
447,0.0,0.6564445399999386,0
448,0.0,0.6578776499991363,0
449,0.0,0.6592874079997273,0
450,0.0,0.660721681000723,0
451,0.0,0.6621535439990112,0
452,0.0,0.6635617279989674,0
453,0.0,0.665000004999456,0
454,0.0,0.6664444529997127,0
455,0.0,0.6678798459997779,0
456,0.0,0.6693045569991227,0
457,0.0,0.67074848700031,0
458,0.0,0.6721587640004145,0
459,0.0,0.6735937979992741,0
460,0.0,0.67503579500044,0
461,0.0,0.6764892350001901,0
462,0.0,0.6778990460006753,0
463,0.0,0.6793244740001683,0
464,0.0,0.6807566650004446,0
465,0.0,0.6821699629999785,0
466,0.0,0.683630629999243,0
467,0.0,0.6850516949998564,0
468,0.0,0.6864784339995822,0
469,0.0,0.6879059229995619,0
470,0.0,0.6893304860004719,0
471,0.0,0.6907563479999226,0
472,0.0,0.6922066289989743,0
473,0.0,0.693632090000392,0
474,0.0,0.6950833850005438,0
475,0.0,0.6965162100004818,0
476,0.0,0.6979659930002526,0
477,0.0,0.6993986069992388,0
478,0.0,0.7008459070002573,0
479,0.0,0.7022621010000876,0
480,0.0,0.703687496999919,0
481,0.0,0.7051544509995438,0
482,0.0,0.706593511000392,0
483,0.0,0.708017861999906,0
484,0.0,0.70944818299904,0
485,0.0,0.7108745000005001,0
486,0.0,0.7122805609997158,0
487,0.0,0.7137123720003729,0
488,0.0,0.7151746670006105,0
489,0.0,0.7165952670002298,0
490,0.0,0.7180225030006113,0
491,0.0,0.7194597340003384,0
492,0.0,0.7208884390001913,0
493,0.0,0.7223194569996849,0
494,0.0,0.7237629119990743,0
495,0.0,0.7252160570005799,0
496,0.0,0.7266519349996088,0
497,0.0,0.728087666000647,0
498,0.0,0.7295262169991474,0
499,0.0,0.7309351940002671,0
500,0.0,0.7323922260002291,0
